Date,Ticker,Action,Price,Shares,Value
2016-09-07,20099,SELL,175.14749999999998,1051,184080.0225
2016-09-07,25267,SELL,284.35,1010,287193.5
2016-09-07,28009,SELL,109.6225,626,68623.685
2016-09-07,38925,SELL,1805.3625,258,465783.52499999997
2016-09-07,45144,SELL,335.0625,611,204723.1875
2016-09-09,808,SELL,346.67883249999994,88,30507.737259999994
2016-09-09,3722,BUY,116.6392577,1582,184523.3056814
2016-09-09,25267,SELL,254.4125,691,175799.0375
2016-09-09,27242,BUY,24.640860999999997,3338,82251.194018
2016-09-12,171,SELL,424.1125,373,158193.9625
2016-09-12,43686,SELL,121.75,978,119071.5
2016-09-14,252,SELL,141.4375,758,107209.625
2016-09-14,1026,SELL,232.78500000000003,448,104287.68000000001
2016-09-14,2163,SELL,213.61249999999998,704,150383.19999999998
2016-09-14,3304,SELL,47.05,2257,106191.84999999999
2016-09-14,3722,SELL,109.5025,1582,173232.955
2016-09-14,4764,SELL,174.7575,518,90524.385
2016-09-14,28229,SELL,55.19,1737,95865.03
2016-09-15,164,BUY,106.72749999999999,2231,238109.0525
2016-09-15,171,BUY,432.0,433,187056.0
2016-09-15,357,BUY,586.2125,215,126035.6875
2016-09-15,842,BUY,261.2125,654,170832.97499999998
2016-09-15,1129,BUY,673.27,226,152159.02
2016-09-15,1223,BUY,334.395,586,195955.47
2016-09-15,1252,BUY,94.8775,2296,217838.74
2016-09-15,2378,BUY,124.5075,1907,237435.8025
2016-09-15,4764,BUY,175.2075,10551,1848614.3325
2016-09-15,12334,BUY,94.03750000000001,2130,200299.87500000003
2016-09-15,19611,BUY,130.7225,1123,146801.3675
2016-09-15,20099,BUY,166.85750000000002,874,145833.45500000002
2016-09-15,24769,SELL,341.5875,135,46114.3125
2016-09-15,25267,BUY,245.4,487,119509.8
2016-09-15,28009,BUY,111.49,1947,217071.03
2016-09-15,38925,SELL,1791.8875,775,1388712.8125
2016-09-15,45144,BUY,334.5375,846,283018.72500000003
2016-09-19,57,BUY,1944.0461179999998,68,132195.13602399998
2016-09-19,171,BUY,441.01626450000003,269,118633.37515050001
2016-09-19,539,BUY,310.78066599999994,288,89504.83180799999
2016-09-19,1149,SELL,44.0625,2248,99052.5
2016-09-19,1474,BUY,287.25528649999995,376,108007.98772399999
2016-09-19,2337,BUY,230.8796035,443,102279.6643505
2016-09-19,3722,BUY,108.8183537,1057,115020.9998609
2016-09-19,4439,BUY,224.7331751,435,97758.9311685
2016-09-19,6083,BUY,97.159692,1500,145739.538
2016-09-19,24993,BUY,29.8673305,2814,84046.668027
2016-09-19,29368,BUY,85.628872,1329,113800.770888
2016-09-19,38564,BUY,22.5051526,6186,139216.8739836
2016-09-20,2469,SELL,20.9625,3677,77079.11249999999
2016-09-21,13240,SELL,32.837500000000006,3244,106524.85000000002
2016-09-21,38925,SELL,1700.925,130,221120.25
2016-09-22,164,SELL,116.25750000000001,4482,521066.11500000005
2016-09-22,171,SELL,439.0375000000001,833,365718.23750000005
2016-09-22,357,SELL,596.5374999999999,601,358519.0374999999
2016-09-22,842,SELL,269.8375,1379,372105.9125
2016-09-22,1129,SELL,672.6075,693,466116.9975
2016-09-22,1223,SELL,331.89,899,298369.11
2016-09-22,1252,SELL,94.625,3315,313681.875
2016-09-22,2378,SELL,130.195,3655,475862.725
2016-09-22,4764,SELL,176.9675,2190,387558.825
2016-09-22,12334,SELL,87.74,3677,322619.98
2016-09-22,19611,SELL,135.15499999999997,2569,347213.19499999995
2016-09-22,20099,SELL,169.5075,2074,351558.555
2016-09-22,25267,SELL,249.0725,1567,390296.6075
2016-09-22,28009,SELL,121.3675,3775,458162.3125
2016-09-22,45144,SELL,320.875,727,233276.125
2016-09-26,2780,BUY,40.03199899999999,4017,160808.53998299997
2016-09-26,12727,BUY,14.8923047,6069,90381.3972243
2016-09-26,38925,BUY,1850.7592775,79,146209.9829225
2016-09-27,38208,SELL,197.4375,1062,209678.625
2016-09-29,164,BUY,110.85749999999999,3552,393765.83999999997
2016-09-29,171,BUY,444.375,707,314173.125
2016-09-29,357,BUY,592.8375,439,260255.66249999998
2016-09-29,842,BUY,263.3625,1282,337630.72500000003
2016-09-29,1129,BUY,700.3199999999999,525,367667.99999999994
2016-09-29,1223,BUY,328.89750000000004,1088,357840.48000000004
2016-09-29,1252,BUY,91.175,4116,375276.3
2016-09-29,2378,BUY,126.45249999999999,3262,412488.05499999993
2016-09-29,4764,BUY,172.57750000000001,2194,378635.03500000003
2016-09-29,12334,BUY,86.44749999999999,2778,240151.15499999997
2016-09-29,19611,BUY,130.22500000000002,2628,342231.30000000005
2016-09-29,20099,BUY,171.98499999999999,1698,292030.52999999997
2016-09-29,25267,BUY,251.83750000000003,1146,288605.775
2016-09-29,28009,BUY,120.33500000000001,3229,388561.715
2016-09-29,38208,BUY,200.3875,9724,1948568.0499999998
2016-09-29,45144,SELL,295.575,4004,1183482.3
2016-09-30,265,SELL,301.275,391,117798.525
2016-09-30,270,SELL,141.2375,659,93075.51250000001
2016-09-30,444,SELL,43.2275,2066,89308.015
2016-09-30,808,SELL,361.075,395,142624.625
2016-09-30,1474,SELL,278.2875,376,104636.1
2016-09-30,2337,SELL,208.9375,443,92559.3125
2016-09-30,2780,SELL,38.2375,4017,153600.03749999998
2016-09-30,3722,SELL,104.565,1057,110525.205
2016-09-30,4439,SELL,212.885,435,92604.97499999999
2016-09-30,6083,SELL,90.1,1500,135150.0
2016-09-30,27242,SELL,20.25,3338,67594.5
2016-09-30,38564,SELL,19.680000000000003,6186,121740.48000000003
2016-10-03,77,BUY,719.6610364999999,99,71246.4426135
2016-10-03,107,BUY,424.08851940000005,170,72095.04829800001
2016-10-03,136,BUY,121.02347600000002,356,43084.357456000005
2016-10-03,245,BUY,26.295283000000005,1203,31633.225449000005
2016-10-03,265,BUY,315.28019250000006,263,82918.69062750001
2016-10-03,412,BUY,1006.4751438,88,88569.8126544
2016-10-03,519,BUY,617.701014,67,41385.967938
2016-10-03,580,BUY,45.37127,1216,55171.46432
2016-10-03,1026,BUY,243.9294837,267,65129.1721479
2016-10-03,1140,BUY,20.6652348,2496,51580.4260608
2016-10-03,2305,BUY,191.4692661,278,53228.4559758
2016-10-03,2720,BUY,146.416347,408,59737.869576000005
2016-10-03,2780,BUY,41.636287,1717,71489.50477900001
2016-10-03,3608,BUY,111.4178016,548,61056.9552768
2016-10-03,4401,BUY,146.992888,421,61884.005848
2016-10-03,4439,BUY,222.61000020000003,245,54539.45004900001
2016-10-03,6083,BUY,93.73804650000001,890,83426.86138500001
2016-10-03,13240,BUY,34.9308645,1091,38109.5731695
2016-10-03,25830,BUY,5.113668,10005,51162.24834
2016-10-03,27753,BUY,49.971064500000004,908,45373.726566000005
2016-10-03,28049,BUY,344.7840514999999,100,34478.40514999999
2016-10-03,28075,BUY,316.03470920000007,173,54674.00469160001
2016-10-03,29583,BUY,907.6384695,46,41751.369597000004
2016-10-03,38208,BUY,204.02031300000002,492,100377.993996
2016-10-03,43686,BUY,134.534589,446,60002.426694
2016-10-03,64887,BUY,379.6672887,150,56950.093304999995
2016-10-06,164,BUY,118.55749999999999,1157,137171.0275
2016-10-06,171,BUY,444.6,554,246308.40000000002
2016-10-06,357,BUY,625.4375,158,98819.125
2016-10-06,842,BUY,285.625,382,109108.75
2016-10-06,1129,BUY,707.075,383,270809.72500000003
2016-10-06,1223,BUY,345.985,354,122478.69
2016-10-06,2378,SELL,141.05249999999998,14604,2059930.7099999997
2016-10-06,4764,BUY,178.185,316,56306.46
2016-10-06,12334,BUY,85.9375,772,66343.75
2016-10-06,19611,BUY,131.155,1480,194109.4
2016-10-06,20099,BUY,187.61499999999998,2,375.22999999999996
2016-10-06,25267,BUY,252.1825,786,198215.445
2016-10-06,28009,BUY,114.795,2321,266439.195
2016-10-06,38208,BUY,203.45,799,162556.55
2016-10-10,329,BUY,7.4774861,10459,78207.0271199
2016-10-10,502,BUY,199.5458535,623,124317.0667305
2016-10-10,8039,SELL,118.035,1029,121458.015
2016-10-10,19611,SELL,129.88148904137924,464,60265.010915199964
2016-10-10,24057,BUY,87.97263650000001,1030,90611.81559500001
2016-10-10,29368,SELL,81.7,1329,108579.3
2016-10-13,43686,SELL,124.1,446,55348.6
2016-10-13,64887,SELL,355.5575,150,53333.625
2016-10-14,412,SELL,971.5875,88,85499.7
2016-10-14,539,SELL,286.01250000000005,288,82371.6
2016-10-17,164,SELL,116.83749999999999,2364,276203.85
2016-10-17,171,SELL,440.425,494,217569.95
2016-10-17,357,SELL,653.925,491,321077.175
2016-10-17,519,BUY,617.325,2802,1729744.6500000001
2016-10-17,842,SELL,273.0375,554,151262.77500000002
2016-10-17,1129,SELL,727.9124999999999,485,353037.56249999994
2016-10-17,1223,SELL,369.6775,1144,422911.06
2016-10-17,1252,BUY,91.77,181,16610.37
2016-10-17,4764,SELL,173.485,981,170188.785
2016-10-17,12334,SELL,87.7475,3445,302290.1375
2016-10-17,19611,SELL,131.23250000000002,1701,223226.4825
2016-10-17,20099,SELL,201.865,10169,2052765.185
2016-10-17,25267,SELL,251.21000000000004,826,207499.46000000002
2016-10-17,28009,SELL,105.6625,1844,194841.65
2016-10-17,38208,SELL,195.3375,781,152558.5875
2016-10-18,38208,SELL,197.8125,492,97323.75
2016-10-19,20099,BUY,196.84864430000002,609,119880.82437870001
2016-10-19,28011,BUY,146.12556980000002,678,99073.13632440002
2016-10-19,38208,BUY,204.9853925,664,136110.30062
2016-10-20,171,SELL,431.6375,269,116110.4875
2016-10-20,24057,SELL,73.85000000000001,1030,76065.50000000001
2016-10-21,107,SELL,406.25500000000005,170,69063.35
2016-10-21,25830,SELL,5.5375,10005,55402.6875
2016-10-24,77,BUY,739.4000000000001,2728,2017083.2000000002
2016-10-24,164,BUY,121.745,2220,270273.9
2016-10-24,171,BUY,433.6875,949,411569.4375
2016-10-24,357,BUY,624.7,550,343585.0
2016-10-24,412,BUY,976.7375,1882,1838219.9749999999
2016-10-24,519,BUY,635.75,671,426588.25
2016-10-24,842,BUY,271.925,1154,313801.45
2016-10-24,1129,SELL,621.4125,2826,1756111.725
2016-10-24,1223,BUY,367.1775,914,335600.235
2016-10-24,1252,BUY,91.395,4064,371429.27999999997
2016-10-24,4764,BUY,171.96750000000003,1699,292172.78250000003
2016-10-24,12334,SELL,93.1175,19697,1834135.3975000002
2016-10-24,19611,BUY,138.35000000000002,1523,210707.05000000005
2016-10-24,28009,BUY,117.5025,355,41713.3875
2016-10-24,38208,BUY,203.02499999999998,797,161810.925
2016-10-26,8039,BUY,156.3829862,925,144654.262235
2016-10-26,12295,BUY,61.5846056,2849,175454.54135440002
2016-10-27,136,SELL,110.29999999999998,356,39266.799999999996
2016-10-27,14801,SELL,152.145,567,86266.21500000001
2016-10-30,77,SELL,788.9,263,207480.69999999998
2016-10-30,164,SELL,121.82499999999999,1056,128647.19999999998
2016-10-30,171,SELL,450.55,545,245549.75
2016-10-30,357,SELL,627.1375,215,134834.5625
2016-10-30,412,SELL,959.6375,108,103640.85
2016-10-30,519,SELL,665.725,202,134476.45
2016-10-30,842,SELL,283.22499999999997,700,198257.49999999997
2016-10-30,1223,SELL,370.4625,481,178192.4625
2016-10-30,1252,SELL,92.00749999999998,715,65785.36249999999
2016-10-30,4764,BUY,166.125,5,830.625
2016-10-30,19611,SELL,150.57,2804,422198.27999999997
2016-10-30,25267,BUY,254.20499999999998,519,131932.395
2016-10-30,28009,SELL,118.99,1169,139099.31
2016-10-30,38208,SELL,202.76250000000002,444,90026.55
2016-11-02,217,BUY,408.17849450000006,372,151842.39995400002
2016-11-02,29583,SELL,829.65,46,38163.9
2016-11-03,161,SELL,375.1375000000001,730,273850.37500000006
2016-11-03,329,SELL,6.795000000000002,10459,71068.90500000001
2016-11-03,1026,SELL,248.535,267,66358.845
2016-11-03,3608,SELL,110.3075,548,60448.51
2016-11-03,4439,SELL,213.9025,245,52406.1125
2016-11-03,12727,SELL,15.909999999999998,6069,96557.79
2016-11-03,17211,SELL,168.34999999999997,908,152861.79999999996
2016-11-03,28011,SELL,136.1875,678,92335.125
2016-11-04,57,SELL,1908.5,68,129778.0
2016-11-04,213,SELL,217.825,779,169685.675
2016-11-04,265,SELL,322.8875,263,84919.41249999999
2016-11-04,1140,SELL,25.4,2496,63398.399999999994
2016-11-04,2305,SELL,193.02249999999998,278,53660.255
2016-11-04,20099,SELL,179.1125,609,109079.51250000001
2016-11-07,77,BUY,775.4,429,332646.6
2016-11-07,164,BUY,123.2025,1404,172976.31
2016-11-07,171,BUY,436.6625,867,378586.3875
2016-11-07,245,SELL,26.1175,1203,31419.3525
2016-11-07,328,BUY,1117.475,2041,2280766.4749999996
2016-11-07,357,BUY,612.675,531,325330.425
2016-11-07,396,SELL,138.9625,694,96439.975
2016-11-07,412,SELL,880.1100000000001,1774,1561315.1400000001
2016-11-07,420,SELL,26.6775,5247,139976.8425
2016-11-07,435,SELL,25.9825,5039,130925.8175
2016-11-07,519,BUY,637.725,566,360952.35000000003
2016-11-07,580,SELL,47.81250000000001,1216,58140.00000000001
2016-11-07,842,BUY,286.8125,703,201629.1875
2016-11-07,1223,BUY,349.78999999999996,398,139216.41999999998
2016-11-07,2720,SELL,143.8425,408,58687.74
2016-11-07,2780,SELL,44.675,1717,76706.97499999999
2016-11-07,4764,SELL,160.54000000000002,11594,1861300.7600000002
2016-11-07,5200,SELL,64.0375,3467,222018.01249999998
2016-11-07,8039,SELL,137.6,925,127280.0
2016-11-07,19611,BUY,144.51,1892,273412.92
2016-11-07,19816,BUY,384.14250000000004,4275,1642209.1875000002
2016-11-07,25267,SELL,242.6625,7033,1706645.3625
2016-11-07,27753,SELL,46.215,908,41963.22
2016-11-07,28009,BUY,113.995,2547,290345.265
2016-11-07,28049,SELL,340.8375,100,34083.75
2016-11-07,28075,SELL,319.78999999999996,173,55323.66999999999
2016-11-07,38208,BUY,200.9125,1407,282683.8875
2016-11-07,38925,SELL,2031.375,79,160478.625
2016-11-08,13240,SELL,37.462500000000006,1091,40871.58750000001
2016-11-09,171,BUY,403.90457100000003,114,46045.121094
2016-11-09,213,BUY,186.78675049999998,191,35676.2693455
2016-11-09,252,BUY,157.20769049999998,432,67913.72229599999
2016-11-09,265,BUY,314.1271105,173,54343.990116500005
2016-11-09,270,BUY,142.7440315,366,52244.31552900001
2016-11-09,420,BUY,23.537913000000007,1641,38625.71523300001
2016-11-09,422,BUY,868.0827435,98,85072.108863
2016-11-09,539,BUY,299.174645,213,63724.199385
2016-11-09,808,BUY,355.42499300000003,249,88500.82325700001
2016-11-09,1140,BUY,23.079186900000003,3807,87862.46452830001
2016-11-09,1725,BUY,56.513551500000005,1197,67646.7211455
2016-11-09,2113,BUY,75.8903425,876,66479.94003
2016-11-09,2117,BUY,112.35029400000003,385,43254.86319000001
2016-11-09,2305,BUY,192.52208009999998,261,50248.2629061
2016-11-09,2469,BUY,23.0766802,1525,35191.937305
2016-11-09,2720,BUY,135.29411910000002,289,39100.0004199
2016-11-09,2777,BUY,449.7295537000001,113,50819.43956810001
2016-11-09,2780,BUY,38.741048500000005,1904,73762.956344
2016-11-09,3546,BUY,110.78360649999999,624,69128.970456
2016-11-09,5200,BUY,54.8340625,1641,89982.6965625
2016-11-09,5772,BUY,84.72646,851,72102.21746
2016-11-09,5807,BUY,207.0985406,338,69999.3067228
2016-11-09,7015,BUY,121.48972219999999,894,108611.8116468
2016-11-09,8039,BUY,133.19851789999996,581,77388.33889989997
2016-11-09,12122,BUY,344.295245,191,65760.391795
2016-11-09,13240,BUY,33.464445000000005,3339,111737.78185500001
2016-11-09,14622,BUY,1188.2284407000004,50,59411.42203500002
2016-11-09,17576,BUY,1748.3104485000001,36,62939.176146000005
2016-11-09,20703,BUY,82.96675660000001,602,49945.9874732
2016-11-09,24619,BUY,2.7673968,16425,45454.49244
2016-11-09,24769,BUY,336.53700849999996,243,81778.49306549999
2016-11-09,27603,BUY,235.679934,183,43129.427922
2016-11-09,27705,BUY,34.792996,1457,50693.395172000004
2016-11-09,28049,BUY,315.6561975,172,54292.86597
2016-11-09,28257,BUY,0.75201,83577,62850.73977
2016-11-09,38925,BUY,1896.4689520000002,62,117581.075024
2016-11-10,24993,SELL,34.949999999999996,2814,98349.29999999999
2016-11-10,38208,SELL,198.55,664,131837.2
2016-11-11,77,SELL,750.5,99,74299.5
2016-11-11,519,SELL,584.2375,67,39143.9125
2016-11-15,77,SELL,727.9875,291,211844.3625
2016-11-15,164,SELL,115.3225,2758,318059.455
2016-11-15,171,SELL,395.0,373,147335.0
2016-11-15,270,SELL,124.36250000000001,366,45516.675
2016-11-15,328,SELL,920.3875,267,245743.46250000002
2016-11-15,357,SELL,550.0999999999999,406,223340.59999999998
2016-11-15,422,SELL,825.9625,98,80944.325
2016-11-15,519,SELL,536.0999999999999,658,352753.79999999993
2016-11-15,842,SELL,266.45,1094,291496.3
2016-11-15,1223,SELL,279.59,315,88070.84999999999
2016-11-15,1252,SELL,87.86999999999999,24114,2118897.1799999997
2016-11-15,2305,BUY,194.98250000000002,8764,1708826.6300000001
2016-11-15,6083,SELL,81.875,890,72868.75
2016-11-15,12295,SELL,53.565,2849,152606.685
2016-11-15,19611,SELL,135.5925,2127,288405.2475
2016-11-15,19816,SELL,381.62999999999994,843,321714.08999999997
2016-11-15,28009,SELL,107.835,3112,335582.51999999996
2016-11-15,38208,SELL,196.2125,1962,384968.925
2016-11-15,38925,SELL,1691.8875,62,104897.02500000001
2016-11-16,171,SELL,395.5125,114,45088.424999999996
2016-11-16,217,SELL,359.55,372,133752.6
2016-11-16,265,SELL,258.75,173,44763.75
2016-11-16,420,SELL,21.96,1641,36036.36
2016-11-16,539,SELL,301.45000000000005,213,64208.85000000001
2016-11-16,808,SELL,332.75,249,82854.75
2016-11-16,1140,SELL,22.839999999999996,3807,86951.87999999999
2016-11-16,1725,SELL,54.45,1197,65176.65
2016-11-16,2113,SELL,60.1125,876,52658.549999999996
2016-11-16,2469,SELL,21.75,1525,33168.75
2016-11-16,5200,SELL,49.050000000000004,1641,80491.05
2016-11-16,5772,SELL,78.0125,851,66388.6375
2016-11-16,7015,SELL,114.145,894,102045.62999999999
2016-11-16,8039,SELL,116.055,581,67427.955
2016-11-16,12122,SELL,329.9125,191,63013.287500000006
2016-11-16,13240,SELL,34.75,3339,116030.25
2016-11-16,14622,SELL,1122.3325,50,56116.625
2016-11-16,19611,SELL,129.82250000000002,1104,143324.04
2016-11-16,20703,SELL,81.9725,602,49347.445
2016-11-16,24769,SELL,317.575,243,77170.72499999999
2016-11-16,27705,SELL,34.212500000000006,1457,49847.61250000001
2016-11-16,28049,SELL,296.2875,172,50961.450000000004
2016-11-16,28257,SELL,0.6,83577,50146.2
2016-11-17,2780,SELL,38.4125,1904,73137.40000000001
2016-11-17,27603,SELL,234.60000000000002,183,42931.8
2016-11-18,2777,SELL,419.3725,113,47389.0925
2016-11-18,3546,SELL,114.2975,624,71321.64
2016-11-18,4401,SELL,139.5075,421,58732.657499999994
2016-11-18,24619,SELL,2.315,16425,38023.875
2016-11-21,502,SELL,200.2375,623,124747.96250000001
2016-11-21,5807,SELL,170.14,338,57507.31999999999
2016-11-22,77,SELL,668.9000000000001,513,343145.70000000007
2016-11-22,164,SELL,113.85500000000002,2589,294770.59500000003
2016-11-22,171,SELL,384.175,1660,637730.5
2016-11-22,252,SELL,162.83749999999998,432,70345.79999999999
2016-11-22,357,SELL,541.175,610,330116.75
2016-11-22,519,BUY,514.775,2511,1292600.025
2016-11-22,842,SELL,263.9375,1013,267368.6875
2016-11-22,2305,SELL,199.3675,1979,394548.28250000003
2016-11-22,2720,SELL,122.1725,289,35307.8525
2016-11-22,3546,BUY,116.15499999999999,11963,1389562.265
2016-11-22,13369,BUY,742.1749999999998,1676,1243885.2999999998
2016-11-22,17576,SELL,1720.425,36,61935.299999999996
2016-11-22,19611,SELL,121.43,835,101394.05
2016-11-22,19816,SELL,368.0125,293,107827.66249999999
2016-11-22,28009,SELL,108.8675,2599,282946.6325
2016-11-22,38208,SELL,187.88750000000002,1456,273564.2
2016-11-22,42523,BUY,256.175,6038,1546784.6500000001
2016-11-24,3546,BUY,118.64461770000001,211,25034.0143347
2016-11-24,38208,BUY,184.91925899999998,150,27737.88885
2016-11-29,77,BUY,669.2,642,429626.4
2016-11-29,164,BUY,121.79249999999999,2288,278661.24
2016-11-29,171,BUY,408.08750000000003,530,216286.37500000003
2016-11-29,357,BUY,584.1374999999999,312,182250.89999999997
2016-11-29,519,BUY,528.0250000000001,495,261372.37500000006
2016-11-29,842,BUY,283.9125,820,232808.25000000003
2016-11-29,2305,BUY,212.5725,1519,322897.6275
2016-11-29,2378,BUY,152.29749999999999,11488,1749593.68
2016-11-29,3546,BUY,118.025,3206,378388.15
2016-11-29,13369,BUY,795.5625,253,201277.3125
2016-11-29,19816,BUY,430.2375,17,7314.0375
2016-11-29,20703,BUY,83.32249999999999,21569,1797183.0024999997
2016-11-29,28009,BUY,117.9175,1534,180885.445
2016-11-29,38208,BUY,186.6875,2838,529819.125
2016-11-29,42523,BUY,252.5625,2313,584177.0625
2016-12-05,2305,SELL,192.64,261,50279.03999999999
2016-12-06,77,SELL,651.325,109,70994.425
2016-12-06,164,SELL,124.25750000000001,1596,198314.97
2016-12-06,171,SELL,412.45000000000005,276,113836.20000000001
2016-12-06,357,SELL,574.35,173,99362.55
2016-12-06,519,SELL,493.1625,35,17260.6875
2016-12-06,842,SELL,289.575,432,125096.4
2016-12-06,2305,SELL,194.48000000000002,112,21781.760000000002
2016-12-06,2378,SELL,149.2125,515,76844.4375
2016-12-06,3546,SELL,123.4375,638,78753.125
2016-12-06,13369,SELL,758.9375,23,17455.5625
2016-12-06,19816,SELL,419.62000000000006,96,40283.520000000004
2016-12-06,20703,SELL,82.79,1046,86598.34000000001
2016-12-06,28009,SELL,118.71000000000001,1296,153848.16
2016-12-06,38208,SELL,194.1375,1729,335663.7375
2016-12-06,42523,SELL,250.22500000000002,496,124111.6
2016-12-08,732,BUY,178.2965576,323,57589.7881048
2016-12-13,77,BUY,629.6,307,193287.2
2016-12-13,164,BUY,123.94,868,107579.92
2016-12-13,171,SELL,424.7125,22,9343.675
2016-12-13,357,BUY,545.0375,326,177682.225
2016-12-13,519,BUY,508.1125,17,8637.9125
2016-12-13,842,SELL,298.82500000000005,5359,1601403.1750000003
2016-12-13,2305,BUY,194.32999999999998,402,78120.65999999999
2016-12-13,2378,BUY,144.5825,999,144437.9175
2016-12-13,3546,BUY,119.6875,2285,273485.9375
